full_name,url,language,stars,created_at,days_inactive,lot,code_churn_normalized,pr_merge_time_median_h,issues_resolution_time_h,active_contributors,bus_factor_ratio,pr_count_merged,comment_per_pr_avg,closed_issues,review_cycle_count,has_ci,ci_success_rate,has_tests,weighted_experience,commit_velocity_trend,release_regularity,weekend_commit_ratio,dependency_count,language_diversity,avg_file_size_loc,total_commits,net_loc,churn_loc,active_days,churn_hours,cycle_time_hours,cocomo_pm,cocomo_hours,effort_target,reliability_score
expo/expo,https://github.com/expo/expo,TypeScript,48994,2016-08-15T17:14:25Z,0,2,160.01,22.398888888888887,16.703333333333333,400,0.1076,37,0.0,1,1.0,1,0.46,0,13.682,-1.6154,0.0,0.02,32,0.434,0.0,29251,1462550,2340080,14625,156005.3,8959.6,5053.33,808532.5,242397.0,83.9
OpenCut-app/OpenCut,https://github.com/OpenCut-app/OpenCut,TypeScript,48410,2025-06-22T08:02:17Z,0,2,160.0,5.574722222222222,357.00416666666666,95,0.6752,64,0.0,1,1.5,1,0.1,0,2.866,0.7168,17.91,0.1,29,0.0703,0.0,1478,73900,118240,739,7882.7,529.6,219.93,35189.1,11138.0,78.2
makeplane/plane,https://github.com/makeplane/plane,TypeScript,48383,2022-11-19T12:55:01Z,0,2,160.02,11.491666666666667,74.61944444444444,144,0.1683,68,0.0,1,1.0,1,0.44,0,6.191,-0.6853,23.65,0.03,54,0.2476,0.0,6939,346950,555120,3469,37008.0,1654.8,1115.56,178489.0,54698.2,83.3
type-challenges/type-challenges,https://github.com/type-challenges/type-challenges,TypeScript,48001,2020-07-23T14:33:11Z,2,2,160.19,6.122777777777777,39.69916666666667,233,0.3808,84,0.0,1,1.0,1,0.98,0,9.832,-0.2133,0.0,0.23,21,0.02,0.0,843,42150,67440,421,4496.0,1426.6,121.97,19515.0,6579.0,78.7
pixijs/pixijs,https://github.com/pixijs/pixijs,TypeScript,47006,2013-01-21T22:40:50Z,1,2,160.02,32.38472222222222,432.33,387,0.3308,77,0.0,1,1.0,1,0.58,1,12.784,-0.8217,12.37,0.03,222,0.0413,0.0,8167,408350,653360,4083,43557.3,12532.9,1323.72,211794.9,67897.5,86.6
tldraw/tldraw,https://github.com/tldraw/tldraw,TypeScript,46508,2021-05-09T11:48:37Z,0,2,160.0,1.067361111111111,40.72097222222222,209,0.441,86,0.0,1,1.0,1,0.66,0,11.44,-0.3007,7.64,0.12,105,0.1262,0.0,5492,274600,439360,2746,29290.7,223.1,872.66,139626.2,42637.5,80.6
slidevjs/slidev,https://github.com/slidevjs/slidev,TypeScript,46016,2021-04-24T01:25:23Z,2,2,160.0,1.8463888888888889,110.41194444444444,343,0.6519,71,0.0,1,1.0,1,0.88,1,10.486,0.4021,11.91,0.04,58,0.3256,0.0,3002,150100,240160,1501,16010.7,633.3,462.82,74051.0,23005.5,83.3
prisma/prisma,https://github.com/prisma/prisma,TypeScript,45835,2019-06-20T13:33:47Z,1,2,160.0,38.77,106.57944444444443,337,0.2437,44,0.0,1,1.0,1,0.4,0,11.458,-1.1189,5.61,0.0,100,0.0102,0.0,10292,514600,823360,5146,54890.7,13065.5,1687.54,270006.7,85366.3,82.5
jestjs/jest,https://github.com/jestjs/jest,TypeScript,45342,2013-12-10T00:18:04Z,5,2,160.0,7.504166666666666,1441.7108333333333,422,0.287,84,0.0,1,1.0,1,0.8,0,14.038,-0.0559,49.64,0.13,156,0.2079,0.0,5906,295300,472480,2953,31498.7,3166.8,941.86,150698.1,46839.0,81.7
chenglou/pretext,https://github.com/chenglou/pretext,TypeScript,45331,2026-03-07T21:06:28Z,3,2,160.0,21.293055555555554,39.49972222222222,7,0.9815,5,0.0,1,0.0,1,0.96,0,13.749,3.4336,0.0,0.55,86,0.0907,0.0,378,18900,30240,189,2016.0,149.1,63.05,10087.8,3070.3,55.9
RocketChat/Rocket.Chat,https://github.com/RocketChat/Rocket.Chat,TypeScript,45200,2015-05-19T07:36:09Z,0,2,160.0,2.156944444444445,8.869166666666667,367,0.1628,47,0.0,1,2.0,1,0.2,0,13.643,-0.514,2.84,0.0,88,0.0604,0.0,26736,1336800,2138880,13368,142592.0,791.6,4598.13,735700.4,218673.6,83.4
twentyhq/twenty,https://github.com/twentyhq/twenty,TypeScript,45176,2022-12-01T13:04:40Z,0,2,160.0,1.6129166666666666,4.045277777777778,455,0.1386,74,0.0,1,1.0,1,0.86,0,9.756,6.0315,7.93,0.02,146,0.2149,0.0,10266,513300,821280,5133,54752.0,733.9,1683.07,269290.5,81454.3,83.6
upscayl/upscayl,https://github.com/upscayl/upscayl,TypeScript,44837,2022-07-30T17:19:20Z,29,2,160.17,0.0,860.8508333333333,45,0.6774,0,0.0,1,0.0,1,1.0,0,9.282,0.0105,44.39,0.25,166,0.0942,0.0,961,48050,76880,480,5125.3,0.0,139.96,22392.8,7041.2,75.2
react-hook-form/react-hook-form,https://github.com/react-hook-form/react-hook-form,TypeScript,44676,2019-03-05T23:47:10Z,2,2,160.0,2.408611111111111,64.42416666666666,377,0.8015,79,0.0,1,1.0,1,0.76,0,11.185,0.986,11.06,0.44,85,0.0108,0.0,3900,195000,312000,1950,20800.0,908.0,731.02,116963.1,34065.0,76.8
remotion-dev/remotion,https://github.com/remotion-dev/remotion,TypeScript,44630,2020-06-23T19:49:10Z,0,2,160.0,3.806944444444445,9.086666666666666,322,0.8619,84,0.0,1,1.0,1,0.2,0,13.559,-26.9825,2.12,0.1,121,0.2591,0.0,31680,1584000,2534400,15840,168960.0,1225.8,6593.79,1055007.2,295849.2,76.4
vercel/hyper,https://github.com/vercel/hyper,TypeScript,44588,2016-07-01T06:01:21Z,5,2,160.1,5.144722222222223,32.458888888888886,253,0.2322,75,0.0,1,0.0,1,0.34,1,9.45,0.0,100.87,0.01,108,0.0188,0.0,1675,83750,134000,837,8933.3,1301.6,250.81,40129.6,12883.0,87.3
CherryHQ/cherry-studio,https://github.com/CherryHQ/cherry-studio,TypeScript,44370,2024-05-24T01:56:26Z,0,2,160.03,5.387222222222222,32.27583333333333,355,0.3645,75,0.0,1,2.0,1,0.4,1,9.639,-0.5944,4.4,0.14,441,0.034,0.0,5769,288450,461520,2884,30768.0,1912.5,918.94,147029.8,45363.7,86.4
streamich/react-use,https://github.com/streamich/react-use,TypeScript,43974,2018-10-27T10:16:05Z,95,2,160.0,2.095972222222222,24.29805555555556,159,0.3738,58,0.0,1,0.0,1,0.34,1,10.156,0.0,109.14,0.29,92,0.0054,0.0,2806,140300,224480,1403,14965.3,333.3,431.14,68983.0,21379.2,78.3
AykutSarac/jsoncrack.com,https://github.com/AykutSarac/jsoncrack.com,TypeScript,43908,2022-01-30T15:25:18Z,2,2,160.09,12.06125,346.9504166666667,36,0.9624,44,0.0,1,1.0,1,0.74,0,7.173,0.3811,107.48,0.18,28,0.1042,0.0,1861,93050,148880,930,9925.3,434.2,336.16,53785.4,15850.0,75.2
babel/babel,https://github.com/babel/babel,TypeScript,43892,2014-09-28T13:38:23Z,1,2,160.0,2.4344444444444444,3.3472222222222223,409,0.3423,55,0.0,1,2.0,1,0.62,1,14.572,-0.479,17.66,0.2,109,0.2521,0.0,17176,858800,1374080,8588,91605.3,995.7,2889.33,462293.6,138560.1,86.5
DIYgod/RSSHub,https://github.com/DIYgod/RSSHub,TypeScript,43632,2018-04-02T14:43:21Z,0,2,160.0,2.719444444444445,26.629722222222224,422,0.2129,77,0.0,1,1.0,1,0.82,0,9.061,1.0035,0.0,0.05,202,0.0786,0.0,8736,436800,698880,4368,46592.0,1147.6,1420.72,227314.9,69103.3,82.9
FuelLabs/fuels-ts,https://github.com/FuelLabs/fuels-ts,TypeScript,43215,2021-09-03T18:11:03Z,29,2,160.0,13.023888888888887,51.79680555555556,57,0.1735,91,0.0,1,1.5,1,0.48,0,10.933,0.0,24.18,0.01,111,0.0265,0.0,1556,77800,124480,778,8298.7,742.4,232.13,37141.5,11800.4,80.8
nilbuild/developer-roadmap,https://github.com/nilbuild/developer-roadmap,TypeScript,353641,2017-03-15T13:45:52Z,1,2,160.03,54.36527777777778,44.410555555555554,469,0.5339,22,0.0,1,1.0,1,0.92,1,11.182,-0.3951,0.0,0.0,100,0.1548,0.0,5863,293150,469040,2931,31269.3,25497.3,934.66,149546.3,53193.1,84.6
siyuan-note/siyuan,https://github.com/siyuan-note/siyuan,TypeScript,42985,2020-08-30T09:21:35Z,0,2,160.0,8.7975,9.26388888888889,104,0.5103,75,0.0,1,1.0,1,0.94,0,14.513,-2.1329,2.99,0.33,0,0.4384,0.0,22176,1108800,1774080,11088,118272.0,914.9,3778.39,604542.9,180319.1,79.9
Fission-AI/OpenSpec,https://github.com/Fission-AI/OpenSpec,TypeScript,42920,2025-08-05T10:37:45Z,1,2,160.0,0.6341666666666667,114.05666666666669,52,0.8933,59,0.0,1,1.0,1,0.44,1,8.538,0.2273,10.4,0.24,40,0.011,0.0,534,26700,42720,267,2848.0,33.0,90.62,14499.4,4333.8,74.0
fastapi/full-stack-fastapi-template,https://github.com/fastapi/full-stack-fastapi-template,TypeScript,42863,2019-02-23T15:08:34Z,4,2,160.0,81.45916666666666,0.0,74,0.4098,41,0.0,1,3.0,1,0.7,0,8.891,-1.007,392.46,0.26,6,0.2955,0.0,510,25500,40800,255,2720.0,6028.0,71.96,11513.3,5471.1,73.2
colinhacks/zod,https://github.com/colinhacks/zod,TypeScript,42500,2020-03-07T20:59:08Z,69,2,160.0,40.31625,13.091666666666669,462,0.4862,64,0.0,1,1.0,1,0.16,0,13.102,-0.3322,10.13,0.23,53,0.1115,0.0,1594,79700,127520,797,8501.3,18626.1,238.09,38094.5,17457.4,74.4
janhq/jan,https://github.com/janhq/jan,TypeScript,42169,2023-08-17T02:17:10Z,1,2,160.03,4.7508333333333335,48.223888888888894,146,0.2488,58,0.0,1,1.0,1,0.32,1,8.006,-6.8671,14.08,0.06,84,0.261,0.0,5885,294250,470800,2942,31386.7,693.6,938.35,150135.5,45928.5,87.4
calcom/cal.diy,https://github.com/calcom/cal.diy,TypeScript,42133,2021-03-22T13:47:42Z,0,2,160.0,16.7625,10.182222222222222,430,0.0995,63,0.0,1,1.5,1,0.96,0,11.008,-8.3706,3.13,0.21,185,0.0412,0.0,14250,712500,1140000,7125,76000.0,7207.9,2374.85,379975.3,116157.4,84.0
payloadcms/payload,https://github.com/payloadcms/payload,TypeScript,42032,2021-01-05T18:49:45Z,1,2,160.0,25.14305555555556,31.91513888888889,433,0.2791,78,0.0,1,1.0,1,0.5,1,11.492,0.6434,3.94,0.05,415,0.0347,0.0,15022,751100,1201760,7511,80117.3,10886.9,2510.12,401618.7,123648.5,87.1
hexojs/hexo,https://github.com/hexojs/hexo,TypeScript,41358,2012-09-23T15:17:08Z,2,2,160.04,22.836666666666662,22.625833333333333,171,0.5782,69,0.0,1,1.0,1,0.88,1,13.442,0.0769,94.84,0.21,48,0.0083,0.0,3585,179250,286800,1792,19120.0,3905.1,557.63,89220.2,28575.6,84.1
styled-components/styled-components,https://github.com/styled-components/styled-components,TypeScript,41024,2016-08-16T06:41:32Z,0,2,160.04,8.690277777777778,119.85972222222222,340,0.305,74,0.0,1,1.0,1,0.86,0,14.529,1.1119,46.24,0.42,23,0.0849,0.0,3623,181150,289840,1811,19322.7,2954.7,563.83,90213.5,28590.5,82.0
vuetifyjs/vuetify,https://github.com/vuetifyjs/vuetify,TypeScript,40994,2016-09-12T00:39:35Z,1,2,160.01,19.20138888888889,10.013472222222225,428,0.4749,63,0.0,1,1.0,1,0.78,0,11.208,-2.0594,5.21,0.23,64,0.4519,0.0,16773,838650,1341840,8386,89456.0,8218.2,2818.19,450911.2,137375.7,80.2
chakra-ui/chakra-ui,https://github.com/chakra-ui/chakra-ui,TypeScript,40391,2019-08-17T14:27:54Z,0,2,160.0,20.072777777777777,25.524444444444445,405,0.6605,83,0.0,1,1.0,1,0.66,0,11.613,-0.5594,13.43,0.11,86,0.1513,0.0,9960,498000,796800,4980,53120.0,8129.5,1630.43,260868.7,81172.6,78.4
KeygraphHQ/shannon,https://github.com/KeygraphHQ/shannon,TypeScript,40340,2025-09-27T01:51:47Z,2,2,160.7,1.6222222222222222,90.95194444444444,7,0.5325,22,0.0,1,1.0,1,0.4545,0,1.279,-1.2902,0.0,0.03,13,0.0843,0.0,231,11550,18480,115,1232.0,11.4,31.33,5012.4,1621.9,58.2
badlogic/pi-mono,https://github.com/badlogic/pi-mono,TypeScript,40134,2025-08-09T14:03:50Z,0,2,160.04,4.909722222222222,8.407916666666667,181,0.8033,56,0.0,1,0.0,1,0.84,0,15.128,-0.5455,1.4,0.08,61,0.0373,0.0,3691,184550,295280,1845,19685.3,888.7,689.94,110390.6,32187.4,77.0
trpc/trpc,https://github.com/trpc/trpc,TypeScript,40099,2020-07-18T01:17:11Z,1,2,160.05,2.358055555555556,34.525,457,0.6326,70,0.0,1,1.0,1,0.54,0,11.804,-0.5245,9.85,0.47,72,0.1593,0.0,3209,160450,256720,1604,17114.7,1077.6,496.38,79421.5,24764.9,78.6
mifi/lossless-cut,https://github.com/mifi/lossless-cut,TypeScript,40028,2016-10-30T10:49:56Z,0,2,160.05,174.66472222222222,132.64583333333331,125,0.8077,63,0.0,1,2.0,1,0.42,0,14.79,-0.7657,49.74,0.34,284,0.0191,0.0,3183,159150,254640,1591,16976.0,21833.1,590.59,94495.1,33936.9,76.9
appsmithorg/appsmith,https://github.com/appsmithorg/appsmith,TypeScript,39687,2020-06-30T04:07:36Z,1,2,160.01,10.955972222222222,215.39027777777775,322,0.1107,84,0.0,1,1.0,1,0.7,0,13.747,0.2063,9.1,0.01,0,0.3392,0.0,18181,909050,1454480,9090,96965.3,3527.8,3067.1,490736.5,147688.3,83.8
chatboxai/chatbox,https://github.com/chatboxai/chatbox,TypeScript,39635,2023-03-06T12:22:15Z,17,2,160.17,124.38805555555555,27.677777777777777,63,0.3762,54,0.0,1,2.0,1,0.2083,1,11.942,0.2692,81.15,0.0,249,0.0447,0.0,941,47050,75280,470,5018.7,7836.4,136.9,21903.8,9241.0,83.9
novuhq/novu,https://github.com/novuhq/novu,TypeScript,38863,2021-08-26T15:22:44Z,0,2,160.0,19.584444444444443,0.0,360,0.2341,91,0.0,1,1.0,1,0.96,0,11.222,3.8042,9.89,0.15,242,0.0338,0.0,19998,999900,1599840,9999,106656.0,7050.4,3389.73,542357.5,163914.6,82.7
moeru-ai/airi,https://github.com/moeru-ai/airi,TypeScript,38623,2024-12-01T16:33:36Z,0,2,160.0,1.5069444444444444,57.70972222222223,141,0.5652,79,0.0,1,3.0,1,0.76,0,10.359,3.9056,4.94,0.15,82,0.299,0.0,3418,170900,273440,1709,18229.3,212.5,530.38,84861.4,26150.7,79.3
Kong/insomnia,https://github.com/Kong/insomnia,TypeScript,38349,2016-04-23T03:54:26Z,1,2,160.0,4.555833333333333,235.8623611111111,329,0.3475,81,0.0,1,2.0,1,0.84,0,13.054,0.5315,8.12,0.06,68,0.4238,0.0,6044,302200,483520,3022,32234.7,1498.9,964.98,154397.6,47446.5,81.4
outline/outline,https://github.com/outline/outline,TypeScript,38273,2016-05-22T21:31:47Z,0,2,160.0,21.63833333333333,8.491666666666667,221,0.753,83,0.0,1,1.0,1,0.98,0,14.325,0.8566,21.01,0.31,282,0.0365,0.0,8412,420600,672960,4206,44864.0,4782.1,1638.53,262165.3,76299.7,77.5
RSSNext/Folo,https://github.com/RSSNext/Folo,TypeScript,38152,2024-04-08T03:23:35Z,0,2,160.02,1.2016666666666669,94.83472222222224,151,0.4185,77,0.0,1,1.0,1,0.94,0,9.151,2.8776,11.07,0.19,55,0.0439,0.0,6791,339550,543280,3395,36218.7,181.5,1090.59,174493.9,53062.6,80.8
ant-design/ant-design-pro,https://github.com/ant-design/ant-design-pro,TypeScript,38131,2017-08-25T10:40:44Z,1,2,160.06,9.830972222222222,46.175,323,0.3696,60,0.0,1,1.0,1,0.98,1,13.25,1.1888,260.48,0.04,70,0.01,0.0,2581,129050,206480,1290,13765.3,3175.4,394.92,63186.9,20472.7,86.2
vadimdemedes/ink,https://github.com/vadimdemedes/ink,TypeScript,37983,2017-06-12T06:12:28Z,8,2,160.4,39.60305555555556,63.68055555555556,161,0.2868,68,0.0,1,1.0,1,0.66,1,14.426,-1.0,52.74,0.31,58,0.0,0.0,401,20050,32080,200,2138.7,6376.1,55.9,8944.4,4771.1,77.5
NervJS/taro,https://github.com/NervJS/taro,TypeScript,37428,2018-04-08T09:32:26Z,1,2,160.01,2.700555555555556,0.9997222222222222,328,0.1485,61,0.0,1,1.0,1,0.74,1,11.59,0.0804,19.92,0.04,125,0.4213,0.0,12525,626250,1002000,6262,66800.0,885.8,2073.94,331830.5,100031.8,88.4
portainer/portainer,https://github.com/portainer/portainer,TypeScript,37286,2016-05-19T20:15:28Z,1,2,160.0,1.8311111111111111,110.08125,228,0.2266,12,0.0,1,6.0,1,0.9545,0,11.021,1.3706,9.63,0.08,178,0.5137,0.0,5502,275100,440160,2751,29344.0,417.5,874.33,139893.1,42775.9,82.7
ChromeDevTools/chrome-devtools-mcp,https://github.com/ChromeDevTools/chrome-devtools-mcp,TypeScript,37208,2025-09-11T10:39:55Z,0,2,160.0,0.5909722222222222,3.654166666666667,79,0.4506,62,0.0,1,1.0,1,0.56,1,11.405,-0.6434,7.2,0.0,79,0.048,0.0,648,32400,51840,324,3456.0,46.7,92.53,14804.8,4703.0,80.2
typeorm/typeorm,https://github.com/typeorm/typeorm,TypeScript,36464,2016-02-29T07:41:14Z,1,2,160.05,12.56,102.03055555555557,422,0.2478,68,0.0,1,2.0,1,0.82,1,13.06,1.4685,77.84,0.13,159,0.0022,0.0,3483,174150,278640,1741,18576.0,5300.3,540.98,86556.7,28189.4,87.4
amruthpillai/reactive-resume,https://github.com/amruthpillai/reactive-resume,TypeScript,36463,2020-03-25T14:08:22Z,0,2,160.03,66.68152777777777,7.932222222222222,182,0.8785,76,0.0,1,1.0,1,0.82,0,13.932,0.2762,44.72,0.45,118,0.0079,0.0,5153,257650,412240,2576,27482.7,12136.0,979.43,156709.1,48724.0,76.2
ueberdosis/tiptap,https://github.com/ueberdosis/tiptap,TypeScript,36443,2018-08-20T19:58:58Z,3,2,160.02,38.22444444444445,11.991111111111111,427,0.447,72,0.0,1,1.0,1,0.46,1,12.985,0.6993,5.22,0.23,94,0.0104,0.0,7063,353150,565040,3531,37669.3,16321.8,1136.5,181839.6,60099.1,85.3
mattermost/mattermost,https://github.com/mattermost/mattermost,TypeScript,36373,2015-06-15T06:50:02Z,0,2,160.01,9.91611111111111,0.0,387,0.0878,82,0.0,1,1.0,1,0.3,0,13.798,1.2098,2.37,0.01,0,0.5091,0.0,19817,990850,1585360,9908,105690.7,3837.5,3357.53,537204.4,161437.5,84.1
umami-software/umami,https://github.com/umami-software/umami,TypeScript,36332,2020-07-17T07:59:00Z,1,2,160.0,3.635833333333333,106.00972222222222,351,0.6136,55,0.0,1,1.0,1,0.56,0,13.811,-3.6329,35.57,0.1,106,0.0311,0.0,6014,300700,481120,3007,32074.7,1276.2,959.96,153593.0,47138.8,78.8
xyflow/xyflow,https://github.com/xyflow/xyflow,TypeScript,36322,2019-07-15T14:47:30Z,4,2,160.03,11.348888888888888,105.44333333333331,126,0.7318,38,0.0,1,1.0,1,0.5,1,12.55,-0.535,17.26,0.01,29,0.145,0.0,5209,260450,416720,2604,27781.3,1430.0,990.61,158497.7,46019.2,82.3
lerna/lerna,https://github.com/lerna/lerna,TypeScript,36071,2015-12-04T09:36:55Z,10,2,160.0,91.04861111111111,111.16194444444444,333,0.5209,63,0.0,1,1.0,1,0.18,0,16.623,-0.3846,30.45,0.2,59,0.038,0.0,2770,138500,221600,1385,14773.3,30319.2,425.34,68054.0,30093.2,79.0
danny-avila/LibreChat,https://github.com/danny-avila/LibreChat,TypeScript,36020,2023-02-12T01:06:52Z,0,2,160.0,8.937083333333334,5.561944444444444,328,0.6328,52,0.0,1,1.0,1,0.98,0,5.009,-0.9755,9.3,0.1,174,0.2415,0.0,3862,193100,308960,1931,20597.3,2931.4,602.95,96472.3,30472.5,78.7
TriliumNext/Trilium,https://github.com/TriliumNext/Trilium,TypeScript,35742,2017-05-23T00:30:20Z,0,2,160.0,8.125555555555556,2.756388888888889,321,0.514,68,0.0,1,1.0,1,0.88,0,11.14,9.451,10.24,0.97,147,0.5135,0.0,27024,1351200,2161920,13512,144128.0,2608.3,4650.15,744023.8,221651.2,79.9
solidjs/solid,https://github.com/solidjs/solid,TypeScript,35457,2018-04-24T16:36:27Z,1,2,160.09,7.000555555555556,52.701388888888886,174,0.776,77,0.0,1,2.0,1,0.18,0,13.263,0.1119,108.16,0.01,41,0.2758,0.0,1839,91950,147120,919,9808.0,1218.1,331.99,53118.0,15893.0,77.2
alan2207/bulletproof-react,https://github.com/alan2207/bulletproof-react,TypeScript,34925,2021-05-30T14:47:16Z,8,2,160.0,30.063055555555557,160.6848611111111,48,0.7577,57,0.0,1,1.0,1,0.6667,0,10.766,0.0629,0.0,0.31,7,0.0801,0.0,260,13000,20800,130,1386.7,1443.0,42.56,6810.1,2488.3,65.7
directus/directus,https://github.com/directus/directus,TypeScript,34917,2012-12-12T01:35:36Z,0,2,160.01,215.8763888888889,48.89805555555556,439,0.5167,79,0.0,1,0.0,1,0.44,1,10.918,-0.8601,11.74,0.0,35,0.2259,0.0,11955,597750,956400,5977,63760.0,94769.7,1974.95,315992.5,123509.4,84.8
pnpm/pnpm,https://github.com/pnpm/pnpm,TypeScript,34739,2016-01-28T07:40:43Z,2,2,160.0,20.97,26.105833333333333,393,0.8003,47,0.0,1,1.0,1,0.42,0,13.62,0.3042,1.77,0.17,63,0.012,0.0,10540,527000,843200,5270,56213.3,8241.2,2076.32,332210.7,97021.1,76.8
refinedev/refine,https://github.com/refinedev/refine,TypeScript,34556,2021-01-20T12:01:32Z,10,2,160.02,24.50638888888889,210.98833333333332,314,0.2933,90,0.0,1,1.0,1,0.68,0,10.938,-2.5804,8.15,0.0,75,0.0203,0.0,7125,356250,570000,3562,38000.0,7695.0,1146.97,183516.0,58011.7,81.2
jaredpalmer/formik,https://github.com/jaredpalmer/formik,TypeScript,34378,2017-06-14T19:50:59Z,166,2,160.0,4.352222222222222,462.7241666666667,427,0.6709,73,0.0,1,1.0,1,0.96,0,12.948,0.0,165.99,0.21,35,0.0599,0.0,1750,87500,140000,875,9333.3,1858.4,262.62,42018.4,13627.9,64.5
drizzle-team/drizzle-orm,https://github.com/drizzle-team/drizzle-orm,TypeScript,34047,2021-06-24T09:03:05Z,0,2,160.06,3.872777777777778,176.38569444444445,123,0.3672,19,0.0,1,0.0,1,0.46,0,8.401,0.021,6.96,0.02,26,0.0132,0.0,2895,144750,231600,1447,15440.0,476.4,445.51,71282.1,22119.3,81.3
ItzCrazyKns/Vane,https://github.com/ItzCrazyKns/Vane,TypeScript,33991,2024-04-09T10:51:32Z,15,2,160.0,53.49555555555556,163.67444444444445,48,0.8904,17,0.0,1,1.0,1,0.84,0,4.724,0.5524,42.74,0.34,44,0.0121,0.0,1004,50200,80320,502,5354.7,2567.8,175.85,28135.3,9074.8,74.8
ZuodaoTech/everyone-can-use-english,https://github.com/ZuodaoTech/everyone-can-use-english,TypeScript,33924,2019-03-15T16:33:53Z,82,2,160.0,69.11041666666667,287.7416666666667,70,0.5083,48,0.0,1,0.0,1,0.6552,0,12.3,-0.0769,10.79,0.2,23,0.4003,0.0,1444,72200,115520,722,7701.3,4837.7,214.62,34339.6,12169.9,73.1
balena-io/etcher,https://github.com/balena-io/etcher,TypeScript,33570,2015-10-27T16:53:23Z,17,2,160.0,0.8568055555555556,29.301388888888887,85,0.2873,86,0.0,1,1.0,1,0.62,1,14.057,0.0,35.69,0.0,90,0.0082,0.0,2736,136800,218880,1368,14592.0,72.8,419.86,67177.2,20753.3,85.7
Dokploy/dokploy,https://github.com/Dokploy/dokploy,TypeScript,33504,2024-04-19T07:49:30Z,1,2,160.0,6.300972222222223,28.31888888888889,302,0.7166,72,0.0,1,1.0,1,0.88,0,7.239,-5.521,7.67,0.48,34,0.0093,0.0,5622,281100,449760,2811,29984.0,1902.9,1073.24,171718.2,49906.5,77.8
ruvnet/ruflo,https://github.com/ruvnet/ruflo,TypeScript,33476,2025-06-02T21:24:20Z,14,2,160.03,3.5877777777777777,48.66722222222222,20,0.9862,15,0.0,1,0.0,1,0.7,1,13.421,-23.3357,17.18,0.01,70,0.3526,0.0,5995,299750,479600,2997,31973.3,71.8,1148.13,183700.2,52748.2,79.0
backstage/backstage,https://github.com/backstage/backstage,TypeScript,33207,2020-01-24T22:39:49Z,0,2,160.0,0.92125,16.301111111111112,360,0.2339,80,0.0,1,2.0,1,0.84,0,12.049,-14.7622,2.34,0.17,169,0.0616,0.0,54785,2739250,4382800,27392,292186.7,331.6,9766.17,1562588.0,458710.4,82.7
immutable-js/immutable-js,https://github.com/immutable-js/immutable-js,TypeScript,33066,2014-07-02T06:02:29Z,16,2,160.0,9.014166666666666,14.30847222222222,214,0.631,52,0.0,1,1.0,1,0.48,1,16.308,-0.0559,50.16,0.06,94,0.5574,0.0,1992,99600,159360,996,10624.0,1929.0,300.87,48139.7,15518.6,82.4
musistudio/claude-code-router,https://github.com/musistudio/claude-code-router,TypeScript,32972,2025-02-25T02:17:18Z,53,2,160.55,10.279305555555556,17.338055555555556,25,0.8294,30,0.0,1,0.0,1,0.7778,0,9.282,-0.021,0.0,0.28,30,0.0379,0.0,293,14650,23440,146,1562.7,257.0,48.25,7720.4,2402.5,61.7
Lissy93/web-check,https://github.com/Lissy93/web-check,TypeScript,32909,2023-06-25T14:32:11Z,5,2,160.0,44.59666666666666,255.0638888888889,29,0.8425,44,0.0,1,1.0,1,0.86,0,12.943,0.1573,0.0,0.53,45,0.3458,0.0,546,27300,43680,273,2912.0,1293.3,92.76,14841.7,4812.3,69.3
siddharthvaddem/openscreen,https://github.com/siddharthvaddem/openscreen,TypeScript,32854,2025-10-10T05:36:55Z,0,2,160.0,32.97027777777778,50.735,66,0.5308,62,0.0,1,2.0,1,0.96,1,5.959,7.1434,12.37,0.47,64,0.0437,0.0,682,34100,54560,341,3637.3,2176.0,97.63,15621.5,5595.8,79.9
continuedev/continue,https://github.com/continuedev/continue,TypeScript,32801,2023-05-24T03:39:39Z,0,2,160.01,7.294444444444444,13.008333333333333,392,0.46,55,0.0,1,2.0,1,0.42,0,9.413,-5.4371,3.91,0.0,25,0.1569,0.0,20945,1047250,1675600,10472,111706.7,2859.4,3558.48,569356.3,170582.4,80.4
medusajs/medusa,https://github.com/medusajs/medusa,TypeScript,32795,2020-01-18T13:39:04Z,0,2,160.0,22.77375,85.58638888888889,439,0.2914,68,0.0,1,1.0,1,0.42,0,9.15,2.1573,8.77,0.01,144,0.1457,0.0,9278,463900,742240,4639,49482.7,9997.7,1513.41,242145.7,76169.8,82.1
avelino/awesome-go,https://github.com/avelino/awesome-go,Go,170874,2014-07-06T13:42:15Z,1,3,160.06,0.3088888888888889,33.933055555555555,431,0.0912,63,0.0,1,1.0,1,0.22,0,14.392,0.9965,0.0,0.23,0,0.0,0.0,2523,126150,201840,1261,13456.0,133.1,385.61,61696.8,19107.3,84.0
ollama/ollama,https://github.com/ollama/ollama,Go,169879,2023-06-26T19:39:32Z,0,3,160.0,1.4068055555555556,7.723333333333334,455,0.2498,74,0.0,1,1.0,1,0.46,0,13.896,-0.1573,1.8,0.07,0,0.3529,0.0,5160,258000,412800,2580,27520.0,640.1,817.36,130777.2,40107.5,82.5
golang/go,https://github.com/golang/go,Go,133626,2014-08-19T04:33:40Z,0,3,160.0,0.0,5.999861111111111,381,0.1284,0,0.0,1,0.0,1,0.087,1,14.207,0.3951,0.0,0.01,0,0.1005,0.0,58902,2945100,4712160,29451,314144.0,0.0,10538.2,1686111.4,494294.3,88.7
